,Latest: Time (s),Latest: Pressure (kPa)
74,0.185,101.50645756600001
75,0.1875,101.57013555299999
76,0.19,101.50645756600001
77,0.1925,101.50645756600001
78,0.195,101.50645756600001
79,0.1975,101.57013555299999
80,0.2,101.50645756600001
81,0.2025,101.50645756600001
82,0.205,101.50645756600001
83,0.2075,101.50645756600001
84,0.21,101.57013555299999
85,0.2125,101.50645756600001
86,0.215,101.50645756600001
87,0.2175,101.50645756600001
88,0.22,101.57013555299999
89,0.2225,101.50645756600001
90,0.225,101.50645756600001
91,0.2275,101.50645756600001
92,0.23,101.50645756600001
93,0.2325,101.50645756600001
94,0.235,101.50645756600001
95,0.2375,101.50645756600001
96,0.24,101.50645756600001
97,0.2425,101.50645756600001
98,0.245,101.50645756600001
99,0.2475,101.50645756600001
100,0.25,101.57013555299999
101,0.2525,101.50645756600001
102,0.255,101.50645756600001
103,0.2575,101.50645756600001
104,0.26,101.50645756600001
105,0.2625,101.50645756600001
106,0.265,101.50645756600001
107,0.2675,101.50645756600001
108,0.27,101.50645756600001
109,0.2725,101.50645756600001
110,0.275,101.50645756600001
111,0.2775,101.50645756600001
112,0.28,101.50645756600001
113,0.2825,101.57013555299999
114,0.285,101.50645756600001
115,0.2875,101.50645756600001
116,0.29,101.50645756600001
117,0.2925,101.50645756600001
118,0.295,101.50645756600001
119,0.2975,101.50645756600001
120,0.3,101.50645756600001
121,0.3025,101.50645756600001
122,0.305,101.50645756600001
123,0.3075,101.50645756600001
124,0.31,101.50645756600001
125,0.3125,101.50645756600001
126,0.315,101.50645756600001
127,0.3175,101.50645756600001
128,0.32,101.50645756600001
129,0.3225,101.50645756600001
130,0.325,101.50645756600001
131,0.3275,101.50645756600001
132,0.33,101.50645756600001
133,0.3325,101.50645756600001
134,0.335,101.50645756600001
135,0.3375,101.50645756600001
136,0.34,101.50645756600001
137,0.3425,101.50645756600001
138,0.345,101.50645756600001
139,0.3475,101.57013555299999
140,0.35,101.50645756600001
141,0.3525,101.50645756600001
142,0.355,101.50645756600001
143,0.3575,101.50645756600001
144,0.36,101.50645756600001
145,0.3625,101.50645756600001
146,0.365,101.50645756600001
147,0.3675,101.50645756600001
148,0.37,101.50645756600001
149,0.3725,101.50645756600001
150,0.375,101.50645756600001
151,0.3775,101.50645756600001
152,0.38,101.50645756600001
153,0.3825,101.50645756600001
154,0.385,101.50645756600001
155,0.3875,101.57013555299999
156,0.39,101.57013555299999
157,0.3925,101.50645756600001
158,0.395,101.50645756600001
159,0.3975,101.50645756600001
160,0.4,101.50645756600001
161,0.4025,101.50645756600001
162,0.405,101.50645756600001
163,0.4075,101.50645756600001
164,0.41,101.57013555299999
165,0.4125,101.50645756600001
166,0.415,101.50645756600001
167,0.4175,101.50645756600001
168,0.42,101.50645756600001
169,0.4225,101.50645756600001
170,0.425,101.50645756600001
171,0.4275,101.50645756600001
172,0.43,101.50645756600001
173,0.4325,101.50645756600001
174,0.435,101.50645756600001
175,0.4375,101.50645756600001
176,0.44,101.50645756600001
177,0.4425,101.50645756600001
178,0.445,101.57013555299999
179,0.4475,101.50645756600001
180,0.45,101.50645756600001
181,0.4525,101.50645756600001
182,0.455,101.50645756600001
183,0.4575,101.50645756600001
184,0.46,101.50645756600001
185,0.4625,101.50645756600001
186,0.465,101.57013555299999
187,0.4675,101.50645756600001
188,0.47,101.50645756600001
189,0.4725,101.50645756600001
190,0.475,101.57013555299999
191,0.4775,101.50645756600001
192,0.48,101.50645756600001
193,0.4825,101.50645756600001
194,0.485,101.50645756600001
195,0.4875,101.50645756600001
196,0.49,101.50645756600001
197,0.4925,101.50645756600001
198,0.495,101.50645756600001
199,0.4975,101.50645756600001
200,0.5,101.50645756600001
201,0.5025,101.50645756600001
202,0.505,101.50645756600001
203,0.5075,101.57013555299999
204,0.51,101.50645756600001
205,0.5125,101.50645756600001
206,0.515,101.50645756600001
207,0.5175,101.50645756600001
208,0.52,101.50645756600001
209,0.5225,101.50645756600001
210,0.525,101.50645756600001
211,0.5275,101.50645756600001
212,0.53,101.57013555299999
213,0.5325,101.50645756600001
214,0.535,101.50645756600001
215,0.5375,101.50645756600001
216,0.54,101.57013555299999
217,0.5425,101.50645756600001
218,0.545,101.50645756600001
219,0.5475,101.50645756600001
220,0.55,101.50645756600001
221,0.5525,101.50645756600001
222,0.555,101.50645756600001
223,0.5575,101.50645756600001
224,0.56,101.50645756600001
225,0.5625,101.50645756600001
226,0.565,101.50645756600001
227,0.5675,101.50645756600001
228,0.57,101.50645756600001
229,0.5725,101.57013555299999
230,0.575,101.50645756600001
231,0.5775,101.50645756600001
232,0.58,101.50645756600001
233,0.5825,101.50645756600001
234,0.585,101.50645756600001
235,0.5875,101.50645756600001
236,0.59,101.50645756600001
237,0.5925,101.50645756600001
238,0.595,101.57013555299999
239,0.5975,101.50645756600001
240,0.6,101.50645756600001
241,0.6025,101.50645756600001
242,0.605,101.57013555299999
243,0.6075,101.50645756600001
244,0.61,101.50645756600001
245,0.6125,101.50645756600001
246,0.615,101.57013555299999
247,0.6175,101.50645756600001
248,0.62,101.50645756600001
249,0.6225,101.50645756600001
250,0.625,101.50645756600001
251,0.6275,101.50645756600001
252,0.63,101.50645756600001
253,0.6325,101.50645756600001
254,0.635,101.50645756600001
255,0.6375,101.57013555299999
256,0.64,101.50645756600001
257,0.6425,101.50645756600001
258,0.645,101.50645756600001
259,0.6475,101.50645756600001
260,0.65,101.50645756600001
261,0.6525,101.50645756600001
262,0.655,101.50645756600001
263,0.6575,101.50645756600001
264,0.66,101.50645756600001
265,0.6625,101.50645756600001
266,0.665,101.50645756600001
267,0.6675,101.50645756600001
268,0.67,101.50645756600001
269,0.6725,101.50645756600001
270,0.675,101.50645756600001
271,0.6775,101.50645756600001
272,0.68,101.50645756600001
273,0.6825,101.50645756600001
274,0.685,101.50645756600001
275,0.6875,101.50645756600001
276,0.69,101.57013555299999
277,0.6925,101.50645756600001
278,0.695,101.50645756600001
279,0.6975,101.50645756600001
280,0.7,101.57013555299999
281,0.7025,101.50645756600001
282,0.705,101.50645756600001
283,0.7075,101.50645756600001
284,0.71,101.50645756600001
285,0.7125,101.50645756600001
286,0.715,101.50645756600001
287,0.7175,101.50645756600001
288,0.72,101.50645756600001
289,0.7225,101.50645756600001
290,0.725,101.50645756600001
291,0.7275,101.50645756600001
292,0.73,101.50645756600001
293,0.7325,101.57013555299999
294,0.735,101.57013555299999
295,0.7375,101.50645756600001
296,0.74,101.50645756600001
297,0.7425,101.50645756600001
298,0.745,101.50645756600001
299,0.7475,101.50645756600001
300,0.75,101.50645756600001
301,0.7525,101.50645756600001
302,0.755,101.50645756600001
303,0.7575,101.50645756600001
304,0.76,101.50645756600001
305,0.7625,101.50645756600001
306,0.765,101.50645756600001
307,0.7675,101.57013555299999
308,0.77,101.50645756600001
309,0.7725,101.50645756600001
310,0.775,101.50645756600001
311,0.7775,101.50645756600001
312,0.78,101.50645756600001
313,0.7825,101.50645756600001
314,0.785,101.50645756600001
315,0.7875,101.50645756600001
316,0.79,101.50645756600001
317,0.7925,101.50645756600001
318,0.795,101.50645756600001
319,0.7975,101.50645756600001
320,0.8,101.50645756600001
321,0.8025,101.50645756600001
322,0.805,101.50645756600001
323,0.8075,101.50645756600001
324,0.81,101.50645756600001
325,0.8125,101.50645756600001
326,0.815,101.50645756600001
327,0.8175,101.50645756600001
328,0.82,101.50645756600001
329,0.8225,101.50645756600001
330,0.825,101.50645756600001
331,0.8275,101.50645756600001
332,0.83,101.57013555299999
333,0.8325,101.57013555299999
334,0.835,101.50645756600001
335,0.8375,101.50645756600001
336,0.84,101.50645756600001
337,0.8425,101.50645756600001
338,0.845,101.50645756600001
339,0.8475,101.50645756600001
340,0.85,101.50645756600001
341,0.8525,101.50645756600001
342,0.855,101.57013555299999
343,0.8575,101.50645756600001
344,0.86,101.50645756600001
345,0.8625,101.57013555299999
346,0.865,101.50645756600001
347,0.8675,101.50645756600001
348,0.87,101.50645756600001
349,0.8725,101.50645756600001
350,0.875,101.50645756600001
351,0.8775,101.50645756600001
352,0.88,101.50645756600001
353,0.8825,101.50645756600001
354,0.885,101.50645756600001
355,0.8875,101.50645756600001
356,0.89,101.50645756600001
357,0.8925,101.50645756600001
358,0.895,101.57013555299999
359,0.8975,101.50645756600001
360,0.9,101.50645756600001
361,0.9025,101.50645756600001
362,0.905,101.50645756600001
363,0.9075,101.50645756600001
364,0.91,101.50645756600001
365,0.9125,101.50645756600001
366,0.915,101.50645756600001
367,0.9175,101.50645756600001
368,0.92,101.50645756600001
369,0.9225,101.50645756600001
370,0.925,101.50645756600001
371,0.9275,101.57013555299999
372,0.93,101.50645756600001
373,0.9325,101.44652534299999
374,0.935,101.50645756600001
375,0.9375,101.50645756600001
376,0.94,101.50645756600001
377,0.9425,101.50645756600001
378,0.945,101.50645756600001
379,0.9475,101.50645756600001
380,0.95,101.50645756600001
381,0.9525,101.50645756600001
382,0.955,101.50645756600001
383,0.9575,101.50645756600001
384,0.96,101.50645756600001
385,0.9625,101.50645756600001
386,0.965,101.50645756600001
387,0.9675,101.50645756600001
388,0.97,101.50645756600001
389,0.9725,101.50645756600001
390,0.975,101.50645756600001
391,0.9775,101.50645756600001
392,0.98,101.50645756600001
393,0.9825,101.50645756600001
394,0.985,101.50645756600001
395,0.9875,101.50645756600001
396,0.99,101.50645756600001
397,0.9925,101.57013555299999
398,0.995,101.50645756600001
399,0.9975,101.50645756600001
400,1.0,101.50645756600001
401,1.0025,101.50645756600001
402,1.005,101.50645756600001
403,1.0075,101.50645756600001
404,1.01,101.50645756600001
405,1.0125,101.50645756600001
406,1.015,101.50645756600001
407,1.0175,101.50645756600001
408,1.02,101.50645756600001
409,1.0225,101.50645756600001
410,1.025,101.57013555299999
411,1.0275,101.50645756600001
412,1.03,101.50645756600001
413,1.0325,101.50645756600001
414,1.035,101.50645756600001
415,1.0375,101.50645756600001
416,1.04,101.50645756600001
417,1.0425,101.50645756600001
418,1.045,101.50645756600001
419,1.0475,101.50645756600001
420,1.05,101.50645756600001
421,1.0525,101.50645756600001
422,1.055,101.50645756600001
423,1.0575,101.50645756600001
424,1.06,101.50645756600001
425,1.0625,101.50645756600001
426,1.065,101.50645756600001
427,1.0675,101.50645756600001
428,1.07,101.50645756600001
429,1.0725,101.50645756600001
430,1.075,101.50645756600001
431,1.0775,101.50645756600001
432,1.08,101.50645756600001
433,1.0825,101.50645756600001
434,1.085,101.50645756600001
435,1.0875,101.50645756600001
436,1.09,101.50645756600001
437,1.0925,101.50645756600001
438,1.095,101.50645756600001
439,1.0975,101.50645756600001
440,1.1,101.50645756600001
441,1.1025,101.50645756600001
442,1.105,101.50645756600001
443,1.1075,101.50645756600001
444,1.11,101.50645756600001
445,1.1125,101.50645756600001
446,1.115,101.50645756600001
447,1.1175,101.50645756600001
448,1.12,101.50645756600001
449,1.1225,101.50645756600001
450,1.125,101.50645756600001
451,1.1275,101.50645756600001
452,1.13,101.50645756600001
453,1.1325,101.50645756600001
454,1.135,101.50645756600001
455,1.1375,101.50645756600001
456,1.14,101.50645756600001
457,1.1425,101.50645756600001
458,1.145,101.50645756600001
459,1.1475,101.50645756600001
460,1.15,101.50645756600001
461,1.1525,101.50645756600001
462,1.155,101.57013555299999
463,1.1575,101.50645756600001
464,1.16,101.50645756600001
465,1.1625,101.50645756600001
466,1.165,101.50645756600001
467,1.1675,101.50645756600001
468,1.17,101.50645756600001
469,1.1725,101.50645756600001
470,1.175,101.50645756600001
471,1.1775,101.50645756600001
472,1.18,101.50645756600001
473,1.1825,101.50645756600001
474,1.185,101.57013555299999
475,1.1875,101.57013555299999
476,1.19,101.50645756600001
477,1.1925,101.50645756600001
478,1.195,101.50645756600001
479,1.1975,101.50645756600001
480,1.2,101.50645756600001
481,1.2025,101.50645756600001
482,1.205,101.50645756600001
483,1.2075,101.50645756600001
484,1.21,101.50645756600001
485,1.2125,101.50645756600001
486,1.215,101.50645756600001
487,1.2175,101.50645756600001
488,1.22,101.50645756600001
489,1.2225,101.50645756600001
490,1.225,101.50645756600001
491,1.2275,101.50645756600001
492,1.23,101.50645756600001
493,1.2325,101.50645756600001
494,1.235,101.50645756600001
495,1.2375,101.50645756600001
496,1.24,101.50645756600001
497,1.2425,101.50645756600001
498,1.245,101.50645756600001
499,1.2475,101.50645756600001
500,1.25,101.57013555299999
501,1.2525,101.57013555299999
502,1.255,101.50645756600001
503,1.2575,101.50645756600001
504,1.26,101.50645756600001
505,1.2625,101.50645756600001
506,1.265,101.50645756600001
507,1.2675,101.50645756600001
508,1.27,101.50645756600001
509,1.2725,101.50645756600001
510,1.275,101.57013555299999
511,1.2775,101.50645756600001
512,1.28,101.50645756600001
513,1.2825,101.50645756600001
514,1.285,101.50645756600001
515,1.2875,101.50645756600001
516,1.29,101.50645756600001
517,1.2925,101.50645756600001
518,1.295,101.50645756600001
519,1.2975,101.50645756600001
520,1.3,101.50645756600001
521,1.3025,101.50645756600001
522,1.305,101.50645756600001
523,1.3075,101.50645756600001
524,1.31,101.50645756600001
525,1.3125,101.50645756600001
526,1.315,101.50645756600001
527,1.3175,101.50645756600001
528,1.32,101.50645756600001
529,1.3225,101.50645756600001
530,1.325,101.50645756600001
531,1.3275,101.50645756600001
532,1.33,101.50645756600001
533,1.3325,101.50645756600001
534,1.335,101.50645756600001
535,1.3375,101.50645756600001
536,1.34,101.57013555299999
537,1.3425,101.50645756600001
538,1.345,101.50645756600001
539,1.3475,101.50645756600001
540,1.35,101.50645756600001
541,1.3525,101.50645756600001
542,1.355,101.50645756600001
543,1.3575,101.50645756600001
544,1.36,101.57013555299999
545,1.3625,101.50645756600001
546,1.365,101.50645756600001
547,1.3675,101.50645756600001
548,1.37,101.50645756600001
549,1.3725,101.50645756600001
550,1.375,101.50645756600001
551,1.3775,101.50645756600001
552,1.38,101.50645756600001
553,1.3825,101.57013555299999
554,1.385,101.50645756600001
555,1.3875,101.50645756600001
556,1.39,101.50645756600001
557,1.3925,101.50645756600001
558,1.395,101.50645756600001
559,1.3975,101.50645756600001
560,1.4,101.50645756600001
561,1.4025,101.50645756600001
562,1.405,101.50645756600001
563,1.4075,101.50645756600001
564,1.41,101.50645756600001
565,1.4125,101.50645756600001
566,1.415,101.50645756600001
567,1.4175,101.50645756600001
568,1.42,101.50645756600001
569,1.4225,101.50645756600001
570,1.425,101.50645756600001
571,1.4275,101.50645756600001
572,1.43,101.50645756600001
573,1.4325,101.50645756600001
574,1.435,101.50645756600001
575,1.4375,101.50645756600001
576,1.44,101.50645756600001
577,1.4425,101.50645756600001
578,1.445,101.50645756600001
579,1.4475,101.57013555299999
580,1.45,101.50645756600001
581,1.4525,101.50645756600001
582,1.455,101.50645756600001
583,1.4575,101.50645756600001
584,1.46,101.50645756600001
585,1.4625,101.50645756600001
586,1.465,101.50645756600001
587,1.4675,101.50645756600001
588,1.47,101.50645756600001
589,1.4725,101.50645756600001
590,1.475,101.50645756600001
591,1.4775,101.50645756600001
592,1.48,101.57013555299999
593,1.4825,101.50645756600001
594,1.485,101.50645756600001
595,1.4875,101.50645756600001
596,1.49,101.50645756600001
597,1.4925,101.50645756600001
598,1.495,101.50645756600001
599,1.4975,101.50645756600001
600,1.5,101.50645756600001
601,1.5025,101.50645756600001
602,1.505,101.50645756600001
603,1.5075,101.50645756600001
604,1.51,101.50645756600001
605,1.5125,101.57013555299999
606,1.515,101.44652534299999
607,1.5175,101.50645756600001
608,1.52,101.50645756600001
609,1.5225,101.50645756600001
610,1.525,101.50645756600001
611,1.5275,101.50645756600001
612,1.53,101.50645756600001
613,1.5325,101.50645756600001
614,1.535,101.50645756600001
615,1.5375,101.50645756600001
616,1.54,101.50645756600001
617,1.5425,101.50645756600001
618,1.545,101.57013555299999
619,1.5475,101.50645756600001
620,1.55,101.50645756600001
621,1.5525,101.50645756600001
622,1.555,101.50645756600001
623,1.5575,101.50645756600001
624,1.56,101.50645756600001
625,1.5625,101.50645756600001
626,1.565,101.50645756600001
627,1.5675,101.50645756600001
628,1.57,101.50645756600001
629,1.5725,101.50645756600001
630,1.575,101.50645756600001
631,1.5775,101.57013555299999
632,1.58,101.50645756600001
633,1.5825,101.50645756600001
634,1.585,101.50645756600001
635,1.5875,101.50645756600001
636,1.59,101.50645756600001
637,1.5925,101.50645756600001
638,1.595,101.50645756600001
639,1.5975,101.50645756600001
640,1.6,101.50645756600001
641,1.6025,101.50645756600001
642,1.605,101.50645756600001
643,1.6075,101.50645756600001
644,1.61,101.50645756600001
645,1.6125,101.50645756600001
646,1.615,101.50645756600001
647,1.6175,101.50645756600001
648,1.62,101.50645756600001
649,1.6225,101.50645756600001
650,1.625,101.50645756600001
651,1.6275,101.50645756600001
652,1.63,101.50645756600001
653,1.6325,101.50645756600001
654,1.635,101.50645756600001
655,1.6375,101.50645756600001
656,1.64,101.50645756600001
657,1.6425,101.50645756600001
658,1.645,101.50645756600001
659,1.6475,101.50645756600001
660,1.65,101.50645756600001
661,1.6525,101.50645756600001
662,1.655,101.50645756600001
663,1.6575,101.50645756600001
664,1.66,101.50645756600001
665,1.6625,101.50645756600001
666,1.665,101.50645756600001
667,1.6675,101.50645756600001
668,1.67,101.50645756600001
669,1.6725,101.50645756600001
670,1.675,101.50645756600001
671,1.6775,101.50645756600001
672,1.68,101.50645756600001
673,1.6825,101.50645756600001
674,1.685,101.50645756600001
675,1.6875,101.50645756600001
676,1.69,101.50645756600001
677,1.6925,101.50645756600001
678,1.695,101.50645756600001
679,1.6975,101.50645756600001
680,1.7,101.50645756600001
681,1.7025,101.50645756600001
682,1.705,101.50645756600001
683,1.7075,101.50645756600001
684,1.71,101.50645756600001
685,1.7125,101.50645756600001
686,1.715,101.50645756600001
687,1.7175,101.50645756600001
688,1.72,101.50645756600001
689,1.7225,101.50645756600001
690,1.725,101.50645756600001
691,1.7275,101.50645756600001
692,1.73,101.50645756600001
693,1.7325,101.50645756600001
694,1.735,101.50645756600001
695,1.7375,101.50645756600001
696,1.74,101.50645756600001
697,1.7425,101.50645756600001
698,1.745,101.50645756600001
699,1.7475,101.50645756600001
700,1.75,101.50645756600001
701,1.7525,101.50645756600001
702,1.755,101.50645756600001
703,1.7575,101.50645756600001
704,1.76,101.50645756600001
705,1.7625,101.50645756600001
706,1.765,101.50645756600001
707,1.7675,101.50645756600001
708,1.77,101.50645756600001
709,1.7725,101.50645756600001
710,1.775,101.50645756600001
711,1.7775,101.50645756600001
712,1.78,101.50645756600001
713,1.7825,101.50645756600001
714,1.785,101.50645756600001
715,1.7875,101.50645756600001
716,1.79,101.50645756600001
717,1.7925,101.50645756600001
718,1.795,101.50645756600001
719,1.7975,101.50645756600001
720,1.8,101.50645756600001
721,1.8025,101.50645756600001
722,1.805,101.50645756600001
723,1.8075,101.50645756600001
724,1.81,101.50645756600001
725,1.8125,101.50645756600001
726,1.815,101.50645756600001
727,1.8175,101.50645756600001
728,1.82,101.50645756600001
729,1.8225,101.50645756600001
730,1.825,101.50645756600001
731,1.8275,101.50645756600001
732,1.83,101.50645756600001
733,1.8325,101.50645756600001
734,1.835,101.50645756600001
735,1.8375,101.50645756600001
736,1.84,101.44652534299999
737,1.8425,101.50645756600001
738,1.845,101.50645756600001
739,1.8475,101.50645756600001
740,1.85,101.50645756600001
741,1.8525,101.50645756600001
742,1.855,101.50645756600001
743,1.8575,101.50645756600001
744,1.86,101.50645756600001
745,1.8625,101.50645756600001
746,1.865,101.50645756600001
747,1.8675,101.57013555299999
748,1.87,101.50645756600001
749,1.8725,101.50645756600001
750,1.875,101.50645756600001
751,1.8775,101.50645756600001
752,1.88,101.50645756600001
753,1.8825,101.50645756600001
754,1.885,101.50645756600001
755,1.8875,101.50645756600001
756,1.89,101.50645756600001
757,1.8925,101.50645756600001
758,1.895,101.50645756600001
759,1.8975,101.50645756600001
760,1.9,101.57013555299999
761,1.9025,101.50645756600001
762,1.905,101.50645756600001
763,1.9075,101.50645756600001
764,1.91,101.50645756600001
765,1.9125,101.50645756600001
766,1.915,101.50645756600001
767,1.9175,101.50645756600001
768,1.92,101.50645756600001
769,1.9225,101.50645756600001
770,1.925,101.50645756600001
771,1.9275,101.50645756600001
772,1.93,101.50645756600001
773,1.9325,101.50645756600001
774,1.935,101.50645756600001
775,1.9375,101.50645756600001
776,1.94,101.50645756600001
777,1.9425,101.50645756600001
778,1.945,101.50645756600001
779,1.9475,101.50645756600001
780,1.95,101.50645756600001
781,1.9525,101.50645756600001
782,1.955,101.50645756600001
783,1.9575,101.57013555299999
784,1.96,101.50645756600001
785,1.9625,101.50645756600001
786,1.965,101.50645756600001
787,1.9675,101.50645756600001
788,1.97,101.44652534299999
789,1.9725,101.50645756600001
790,1.975,101.50645756600001
791,1.9775,101.50645756600001
792,1.98,101.50645756600001
793,1.9825,101.50645756600001
794,1.985,101.44652534299999
795,1.9875,101.50645756600001
796,1.99,101.50645756600001
797,1.9925,101.50645756600001
798,1.995,101.50645756600001
799,1.9975,101.50645756600001
800,2.0,101.50645756600001
801,2.0025,101.50645756600001
802,2.005,101.50645756600001
803,2.0075,101.50645756600001
804,2.01,101.50645756600001
805,2.0125,101.50645756600001
806,2.015,101.50645756600001
807,2.0175,101.50645756600001
808,2.02,101.50645756600001
809,2.0225,101.50645756600001
810,2.025,101.50645756600001
811,2.0275,101.50645756600001
812,2.03,101.50645756600001
813,2.0325,101.50645756600001
814,2.035,101.50645756600001
815,2.0375,101.50645756600001
816,2.04,101.50645756600001
817,2.0425,101.50645756600001
818,2.045,101.50645756600001
819,2.0475,101.50645756600001
820,2.05,101.50645756600001
821,2.0525,101.50645756600001
822,2.055,101.50645756600001
823,2.0575,101.50645756600001
824,2.06,101.50645756600001
825,2.0625,101.50645756600001
826,2.065,101.50645756600001
827,2.0675,101.50645756600001
828,2.07,101.50645756600001
829,2.0725,101.50645756600001
830,2.075,101.50645756600001
831,2.0775,101.50645756600001
832,2.08,101.50645756600001
833,2.0825,101.50645756600001
834,2.085,101.50645756600001
835,2.0875,101.50645756600001
836,2.09,101.50645756600001
837,2.0925,101.50645756600001
838,2.095,101.50645756600001
839,2.0975,101.50645756600001
840,2.1,101.50645756600001
841,2.1025,101.50645756600001
842,2.105,101.50645756600001
843,2.1075,101.50645756600001
844,2.11,101.50645756600001
845,2.1125,101.50645756600001
846,2.115,101.50645756600001
847,2.1175,101.50645756600001
848,2.12,101.50645756600001
849,2.1225,101.50645756600001
850,2.125,101.50645756600001
851,2.1275,101.50645756600001
852,2.13,101.57013555299999
853,2.1325,101.50645756600001
854,2.135,101.50645756600001
855,2.1375,101.50645756600001
856,2.14,101.50645756600001
857,2.1425,101.50645756600001
858,2.145,101.50645756600001
859,2.1475,101.50645756600001
860,2.15,101.50645756600001
861,2.1525,101.50645756600001
862,2.155,101.50645756600001
863,2.1575,101.50645756600001
864,2.16,101.50645756600001
865,2.1625,101.50645756600001
866,2.165,101.50645756600001
867,2.1675,101.50645756600001
868,2.17,101.50645756600001
869,2.1725,101.50645756600001
870,2.175,101.50645756600001
871,2.1775,101.50645756600001
872,2.18,101.50645756600001
873,2.1825,101.50645756600001
874,2.185,101.50645756600001
875,2.1875,101.50645756600001
876,2.19,101.50645756600001
877,2.1925,101.50645756600001
878,2.195,101.50645756600001
879,2.1975,101.50645756600001
880,2.2,101.50645756600001
881,2.2025,101.50645756600001
882,2.205,101.50645756600001
883,2.2075,101.50645756600001
884,2.21,101.50645756600001
885,2.2125,101.50645756600001
886,2.215,101.50645756600001
887,2.2175,101.50645756600001
888,2.22,101.50645756600001
889,2.2225,101.50645756600001
890,2.225,101.50645756600001
891,2.2275,101.50645756600001
892,2.23,101.50645756600001
893,2.2325,101.50645756600001
894,2.235,101.50645756600001
895,2.2375,101.50645756600001
896,2.24,101.50645756600001
897,2.2425,101.50645756600001
898,2.245,101.50645756600001
899,2.2475,101.50645756600001
900,2.25,101.50645756600001
901,2.2525,101.50645756600001
902,2.255,101.50645756600001
903,2.2575,101.50645756600001
904,2.26,101.50645756600001
905,2.2625,101.44652534299999
906,2.265,101.50645756600001
907,2.2675,101.50645756600001
908,2.27,101.50645756600001
909,2.2725,101.50645756600001
910,2.275,101.50645756600001
911,2.2775,101.50645756600001
912,2.28,101.50645756600001
913,2.2825,101.50645756600001
914,2.285,101.50645756600001
915,2.2875,101.50645756600001
916,2.29,101.50645756600001
917,2.2925,101.50645756600001
918,2.295,101.44652534299999
919,2.2975,101.50645756600001
920,2.3,101.50645756600001
921,2.3025,101.50645756600001
922,2.305,101.50645756600001
923,2.3075,101.50645756600001
924,2.31,101.50645756600001
925,2.3125,101.50645756600001
926,2.315,101.50645756600001
927,2.3175,101.50645756600001
928,2.32,101.50645756600001
929,2.3225,101.50645756600001
930,2.325,101.57013555299999
931,2.3275,101.50645756600001
932,2.33,101.50645756600001
933,2.3325,101.50645756600001
934,2.335,101.50645756600001
935,2.3375,101.50645756600001
936,2.34,101.50645756600001
937,2.3425,101.50645756600001
938,2.345,101.50645756600001
939,2.3475,101.50645756600001
940,2.35,101.50645756600001
941,2.3525,101.50645756600001
942,2.355,101.50645756600001
943,2.3575,101.50645756600001
944,2.36,101.50645756600001
945,2.3625,101.50645756600001
946,2.365,101.50645756600001
947,2.3675,101.50645756600001
948,2.37,101.50645756600001
949,2.3725,101.50645756600001
950,2.375,101.50645756600001
951,2.3775,101.50645756600001
952,2.38,101.50645756600001
953,2.3825,101.50645756600001
954,2.385,101.50645756600001
955,2.3875,101.50645756600001
956,2.39,101.50645756600001
957,2.3925,101.50645756600001
958,2.395,101.50645756600001
959,2.3975,101.50645756600001
960,2.4,101.50645756600001
961,2.4025,101.50645756600001
